Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-17,5627.0,0.0,14.969417,14.864999,0.0,78.4518
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-18,5392.0,0.0,13.590249,19.949999,0.0,83.0583
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-19,5726.0,0.0,14.475666,24.405,0.0,84.35709
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-20,5987.0,0.0,14.881916,31.919998,0.0,87.51705
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-21,6048.0,0.0,15.029834,36.239998,9.800001,88.38223
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-22,4301.0,0.0,14.311084,31.409998,0.70000005,90.32908
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-23,5151.0,0.0,13.121499,20.729998,0.3,84.48296
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-24,6009.0,0.0,11.0965,20.894999,0.4,78.14178
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-25,5436.0,0.0,10.267332,25.604998,9.6,93.21729
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-26,5039.0,0.0,10.231917,37.215,15.700001,87.85794
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-27,6691.0,0.0,8.919415,32.835,0.5,75.49005
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-28,5949.0,0.0,10.348583,22.425001,0.0,76.388115
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-29,4174.0,0.0,11.734001,47.355,13.8,84.50053
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-09-30,5976.0,0.0,10.742333,24.104998,3.4,92.02603
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-01,9150.0,0.0,11.867332,25.515,0.5,81.11015
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-02,11578.0,0.0,12.183999,32.699993,0.2,78.91081
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-03,9043.0,0.0,12.488167,24.449999,0.0,74.87186
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-04,10208.0,0.0,14.904834,32.73,1.8000001,81.61743
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-05,5584.0,0.0,14.273582,37.965,4.4999995,78.78382
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-06,4894.0,0.0,14.352749,26.175003,3.3,81.00226
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-07,5154.0,0.0,13.881915,24.78,4.6,83.82114
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-08,4440.0,0.0,12.881916,27.839998,1.4000001,88.23929
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-09,6749.0,0.0,10.533999,30.389997,2.3999999,82.596825
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-10,5871.0,0.0,6.5694175,21.09,0.0,73.94871
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-11,3615.0,0.0,7.269417,22.815,0.0,74.6482
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-12,6764.0,0.0,6.9152493,32.94,1.0,77.11899
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-13,5367.0,0.0,7.9985843,15.674999,1.1,77.83863
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-14,5642.0,0.0,9.852749,15.03,0.0,83.39792
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-15,5660.0,0.0,14.786084,24.119997,10.2,87.52469
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-16,5578.0,0.0,14.881916,22.275,1.4000001,89.80963
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-17,5861.0,0.0,12.461083,35.234997,0.5,83.978035
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-18,5983.0,0.0,13.5215,45.82501,3.6,88.282845
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-19,5962.0,0.0,12.323583,35.744995,2.7,77.43929
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-20,4460.0,0.0,13.298585,70.57499,3.7999995,75.25173
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-21,5619.0,0.0,11.767333,43.86,0.70000005,77.17847
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-22,5275.0,0.0,10.961082,21.539999,0.1,87.556854
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-23,5564.0,0.0,12.461083,36.089996,0.0,78.88119
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-24,5191.0,0.0,15.108997,33.21,10.0,84.905876
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-25,4779.0,0.0,12.311085,22.260002,1.6,88.75982
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-26,5017.0,0.0,9.786084,27.735,0.8,86.781685
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-27,4959.0,0.0,11.181916,42.315,3.9999998,86.95719
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-28,4427.0,1.0,13.144418,24.974998,1.3000001,93.35248
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-29,5081.0,0.0,11.850666,13.964999,0.0,90.30258
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-30,5489.0,0.0,11.550667,18.21,0.0,87.97651
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-10-31,5315.0,0.0,11.217334,22.034998,0.0,87.582436
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-01,9965.0,0.0,11.49025,14.25,0.1,87.14813
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-02,10124.0,0.0,11.363167,9.2699995,0.0,88.31078
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-03,10861.0,0.0,12.190249,13.784999,0.2,88.43046
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-04,10454.0,0.0,10.275666,12.165001,0.1,88.2174
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-05,5439.0,0.0,12.763168,16.169998,0.2,91.04053
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-06,5082.0,0.0,15.454835,20.76,0.3,87.608376
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-07,5738.0,0.0,13.765248,18.6,0.0,86.75178
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-08,4221.0,0.0,12.250667,16.454998,0.0,86.541595
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-09,6776.0,0.0,12.4215,16.904999,0.3,87.85606
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-10,6539.0,0.0,10.35275,19.094997,1.6000001,93.12164
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-11,4167.0,0.0,7.1089993,5.82,0.0,95.07258
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-12,6905.0,0.0,5.409,8.325002,0.0,96.38357
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-13,5176.0,0.0,8.231916,13.034997,0.1,95.75967
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-14,4811.0,0.0,11.779834,9.555,0.8000001,98.56887
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-15,5204.0,0.0,11.740251,28.725,0.3,92.98414
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-16,5161.0,0.0,8.700667,26.474997,1.4000001,86.220955
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-17,3659.0,0.0,7.84025,23.714998,2.6,91.928825
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-18,3820.0,0.0,5.6714993,27.960001,21.599998,93.32807
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-19,5019.0,0.0,2.2673337,24.18,8.700001,89.079216
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-20,5562.0,0.0,0.89025,14.94,0.0,91.51504
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-21,5192.0,0.0,1.1006666,29.819998,0.1,83.76583
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-22,5473.0,0.0,3.0777495,32.249996,13.5,82.04915
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-23,5311.0,0.0,13.381917,73.035,21.699999,89.75445
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-24,4556.0,0.0,9.500667,60.390003,0.0,72.098495
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-25,5905.0,0.0,4.919416,38.190002,0.4,88.300385
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-26,6562.0,0.0,2.5194168,14.714997,0.0,89.009865
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-27,6923.0,0.0,0.4694166,9.179999,0.0,94.01122
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-28,6457.0,0.0,8.91525,34.424995,0.4,84.67077
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-29,6506.0,0.0,13.267334,46.304996,6.1000004,90.51828
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-11-30,6762.0,0.0,13.650666,47.594997,0.5,90.72979
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-01,9839.0,0.0,10.109,38.819996,0.5,91.95615
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-02,11008.0,0.0,3.8235836,25.724998,0.0,81.623505
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-03,10660.0,0.0,4.3110833,21.029999,0.1,87.964806
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-04,10423.0,0.0,10.081916,46.065,2.9,90.779724
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-05,4317.0,0.0,8.07775,45.315,11.1,87.451454
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-06,5558.0,0.0,8.319415,55.89,15.3,87.377716
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-07,5916.0,0.0,6.344416,69.704994,0.8000001,68.67564
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-08,4014.0,0.0,5.9902496,39.045002,0.0,75.12855
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-09,6791.0,0.0,6.3548336,28.439997,0.3,83.40975
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-10,6356.0,0.0,5.4277496,21.239998,0.0,78.720146
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-11,4677.0,0.0,4.8527503,17.805,0.0,79.95394
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-12,6939.0,0.0,3.2902496,5.3250003,0.0,89.60055
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-13,7079.0,0.0,4.1173334,13.829999,0.1,91.85825
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-14,6766.0,0.0,7.0298333,33.704998,0.70000005,93.82296
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-15,5053.0,0.0,10.758999,47.039993,0.0,88.84888
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-16,5712.0,0.0,9.304834,41.565,0.3,89.20414
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-17,6135.0,0.0,12.492332,61.410004,5.099999,86.28873
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-18,6687.0,0.0,7.6110835,37.755005,3.3000002,90.52558
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-19,6563.0,0.0,4.7069163,38.13,0.0,78.8201
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-20,6615.0,0.0,7.5110836,47.054996,0.90000004,88.404976
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-21,6531.0,0.0,7.138166,59.805004,5.9,79.64995
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-22,5707.0,0.0,5.136083,50.19,0.8,66.6272
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-23,5627.0,0.0,9.7465,35.130005,0.3,93.58951
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-24,4116.0,0.0,11.456916,39.735004,0.1,94.08706
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-25,956.0,1.0,10.825665,36.68999,0.0,88.08298
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-26,2778.0,1.0,10.081917,21.495,0.0,90.49549
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-27,5025.0,0.0,9.706917,22.109999,0.0,92.052925
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-28,5232.0,0.0,8.363167,27.18,0.0,94.07383
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-29,4530.0,0.0,8.683999,43.43999,0.0,88.75559
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-30,5376.0,0.0,9.62775,53.099995,0.0,84.457825
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2024-12-31,3305.0,0.0,9.488166,57.344997,21.5,91.94855
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-01,4000.0,1.0,4.2256665,29.460001,0.5,88.60449
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-02,5951.0,0.0,-0.36391664,13.7699995,0.0,91.580986
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-03,6187.0,0.0,0.38400003,21.074999,0.0,90.511986
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-04,5033.0,0.0,1.8360834,23.115,16.9,91.19699
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-05,5165.0,0.0,2.348583,40.95,17.3,95.57134
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-06,4482.0,0.0,0.8715001,35.054996,0.7,87.50556
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-13,5406.0,0.0,11.467332,51.87,1.3000002,92.155365
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-14,6412.0,0.0,11.346499,31.904999,0.0,92.30734
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-15,6112.0,0.0,9.361084,33.404995,0.0,60.925976
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-16,5868.0,0.0,9.14025,41.054996,0.0,80.83698
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-17,5433.0,0.0,9.150667,34.170002,0.0,82.71016
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-18,6427.0,0.0,8.390249,22.065,0.0,83.15748
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-19,4077.0,0.0,7.9777493,23.22,0.6,83.974236
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-20,5840.0,0.0,8.156916,20.489998,0.5,93.93954
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-21,6248.0,0.0,6.1610837,18.869995,0.2,92.380615
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-22,6654.0,0.0,5.2652497,21.99,0.0,92.00013
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-23,5675.0,0.0,6.648583,55.469997,18.499998,84.9643
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-24,2405.0,0.0,4.636083,69.225,0.2,68.04472
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-25,5645.0,0.0,2.7527502,36.405,2.2,80.42764
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-26,3162.0,0.0,6.0589995,50.085003,14.299999,83.00438
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-27,5968.0,0.0,6.8110843,35.63999,4.7999997,87.49426
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-28,5951.0,0.0,5.6131663,33.465,5.0,94.24042
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-29,6529.0,0.0,3.550666,23.654999,0.0,86.142784
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-30,6352.0,0.0,4.517333,33.495,4.5,85.591
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-01-31,6453.0,0.0,4.142333,16.169998,0.0,88.25629
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-01,5284.0,0.0,8.311083,41.264996,0.0,80.30866
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-02,4187.0,0.0,7.184,27.39,5.4,87.70819
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-03,4617.0,1.0,10.448584,60.389996,0.6,82.5861
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-04,5608.0,0.0,7.2485833,49.304993,5.6,81.7427
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-05,5759.0,0.0,4.009,21.255,0.0,81.70986
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-06,4013.0,0.0,3.6381662,15.6449995,0.0,83.59877
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-13,5914.0,0.0,4.644417,39.48,2.9,76.15565
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-14,5122.0,0.0,5.7402496,24.270002,1.3000001,89.22054
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-15,5104.0,0.0,6.9214997,29.055,0.5,92.48877
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-16,4629.0,0.0,6.5777497,19.439999,1.2000002,86.80242
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-17,5972.0,0.0,6.2652497,28.185,1.0,82.98751
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-18,6149.0,0.0,7.4944158,35.13,0.5,77.79864
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-19,6256.0,0.0,11.173583,51.45,11.3,84.95811
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-20,4489.0,0.0,12.442333,65.98499,1.9000001,80.61106
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-21,4429.0,0.0,10.471499,58.350002,11.3,86.07603
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-22,4838.0,0.0,9.356916,44.414997,0.0,76.07749
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-23,2686.0,0.0,10.86525,67.395,6.9,83.573235
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-24,3695.0,0.0,7.2339993,44.969997,2.5,80.87625
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-25,5434.0,0.0,6.0694165,38.19,2.7,79.66013
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-26,5067.0,0.0,5.061083,45.194996,1.7,83.442314
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-27,5489.0,0.0,4.284,17.099998,0.2,83.21642
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-02-28,5744.0,0.0,5.6590004,23.684998,0.0,73.672874
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-03-01,5055.0,0.0,7.6423335,19.38,0.0,77.01312
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-03-02,4717.0,0.0,8.444415,31.619997,0.0,77.26156
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-03-03,4858.0,0.0,8.10275,25.349998,0.0,77.21814
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-03-04,5690.0,0.0,7.192333,43.694996,0.0,78.349525
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-03-05,5555.0,0.0,9.042333,50.49,0.0,72.85851
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-03-06,4150.0,0.0,11.090249,42.765,1.2,81.50674
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-03-13,5563.0,0.0,5.375666,18.284998,0.4,80.12751
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-03-14,5909.0,0.0,4.60275,22.485,1.1,82.29273
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2025-03-15,6167.0,0.0,4.7985826,8.835,0.1,79.53072
